Program,Testcase,Iteration,Round,Time,Type
quick2.c,4000,1,3,0.003403902053833008,Random
merge.c,4000,1,3,0.0032219886779785156,Random
quick2.c,4000,1,4,0.0031108856201171875,Random
merge.c,4000,1,4,0.003757953643798828,Random
quick2.c,4000,0,0,0.008660078048706055,Sorted
merge.c,4000,0,0,0.0031549930572509766,Sorted
quick2.c,4000,0,1,0.008064985275268555,Sorted
merge.c,4000,0,1,0.0030257701873779297,Sorted
quick2.c,4000,0,2,0.008006811141967773,Sorted
merge.c,4000,0,2,0.003529787063598633,Sorted
quick2.c,4000,0,3,0.008279800415039062,Sorted
merge.c,4000,0,3,0.0030260086059570312,Sorted
quick2.c,4000,0,4,0.007905960083007812,Sorted
merge.c,4000,0,4,0.0028967857360839844,Sorted
quick2.c,4000,0,0,0.010484933853149414,Reverse
merge.c,4000,0,0,0.003220081329345703,Reverse
quick2.c,4000,0,1,0.010470151901245117,Reverse
merge.c,4000,0,1,0.0033190250396728516,Reverse
quick2.c,4000,0,2,0.01040196418762207,Reverse
merge.c,4000,0,2,0.002938985824584961,Reverse
quick2.c,4000,0,3,0.010393142700195312,Reverse
merge.c,4000,0,3,0.003019094467163086,Reverse
quick2.c,4000,0,4,0.010752201080322266,Reverse
merge.c,4000,0,4,0.003175973892211914,Reverse
quick2.c,4000,0,0,0.005446195602416992,BestQuick
merge.c,4000,0,0,0.0032711029052734375,BestQuick
quick2.c,4000,0,1,0.005269050598144531,BestQuick
merge.c,4000,0,1,0.0029540061950683594,BestQuick
quick2.c,4000,0,2,0.006495952606201172,BestQuick
merge.c,4000,0,2,0.0034868717193603516,BestQuick
quick2.c,4000,0,3,0.005334138870239258,BestQuick
merge.c,4000,0,3,0.0029599666595458984,BestQuick
quick2.c,4000,0,4,0.005939006805419922,BestQuick
merge.c,4000,0,4,0.0032320022583007812,BestQuick
quick2.c,4200,0,0,0.0031540393829345703,Random
merge.c,4200,0,0,0.0032460689544677734,Random
quick2.c,4200,0,1,0.003216981887817383,Random
merge.c,4200,0,1,0.003510713577270508,Random
quick2.c,4200,0,2,0.0030820369720458984,Random
merge.c,4200,0,2,0.003278017044067383,Random
quick2.c,4200,0,3,0.003031015396118164,Random
merge.c,4200,0,3,0.003324270248413086,Random
quick2.c,4200,0,4,0.0032529830932617188,Random
merge.c,4200,0,4,0.0034940242767333984,Random
quick2.c,4200,1,0,0.0031099319458007812,Random
merge.c,4200,1,0,0.0032341480255126953,Random
quick2.c,4200,1,1,0.0031290054321289062,Random
merge.c,4200,1,1,0.003265857696533203,Random
quick2.c,4200,1,2,0.0030698776245117188,Random
merge.c,4200,1,2,0.0033109188079833984,Random
quick2.c,4200,1,3,0.003023862838745117,Random
merge.c,4200,1,3,0.003341197967529297,Random
quick2.c,4200,1,4,0.003639698028564453,Random
merge.c,4200,1,4,0.003464937210083008,Random
quick2.c,4200,0,0,0.009027242660522461,Sorted
merge.c,4200,0,0,0.0038299560546875,Sorted
quick2.c,4200,0,1,0.008903026580810547,Sorted
merge.c,4200,0,1,0.0034630298614501953,Sorted
quick2.c,4200,0,2,0.008772850036621094,Sorted
merge.c,4200,0,2,0.003072023391723633,Sorted
quick2.c,4200,0,3,0.008462190628051758,Sorted
merge.c,4200,0,3,0.003171205520629883,Sorted
quick2.c,4200,0,4,0.008356094360351562,Sorted
merge.c,4200,0,4,0.0031859874725341797,Sorted
quick2.c,4200,0,0,0.012953042984008789,Reverse
merge.c,4200,0,0,0.012738227844238281,Reverse
quick2.c,4200,0,1,0.014096975326538086,Reverse
merge.c,4200,0,1,0.00380706787109375,Reverse
quick2.c,4200,0,2,0.012363910675048828,Reverse
merge.c,4200,0,2,0.003812074661254883,Reverse
quick2.c,4200,0,3,0.012746810913085938,Reverse
merge.c,4200,0,3,0.003657817840576172,Reverse
quick2.c,4200,0,4,0.012002706527709961,Reverse
merge.c,4200,0,4,0.0036118030548095703,Reverse
quick2.c,4200,0,0,0.006394863128662109,BestQuick
merge.c,4200,0,0,0.0038139820098876953,BestQuick
quick2.c,4200,0,1,0.0057909488677978516,BestQuick
merge.c,4200,0,1,0.003173828125,BestQuick
quick2.c,4200,0,2,0.006429195404052734,BestQuick
merge.c,4200,0,2,0.0038928985595703125,BestQuick
quick2.c,4200,0,3,0.0060269832611083984,BestQuick
merge.c,4200,0,3,0.003554821014404297,BestQuick
quick2.c,4200,0,4,0.006360054016113281,BestQuick
merge.c,4200,0,4,0.0036220550537109375,BestQuick
quick2.c,4400,0,0,0.0033721923828125,Random
merge.c,4400,0,0,0.003986835479736328,Random
quick2.c,4400,0,1,0.003495931625366211,Random
merge.c,4400,0,1,0.003428936004638672,Random
quick2.c,4400,0,2,0.003565073013305664,Random
merge.c,4400,0,2,0.0038499832153320312,Random
quick2.c,4400,0,3,0.0037071704864501953,Random
merge.c,4400,0,3,0.0035300254821777344,Random
quick2.c,4400,0,4,0.003117084503173828,Random
merge.c,4400,0,4,0.0034999847412109375,Random
quick2.c,4400,1,0,0.003452777862548828,Random
merge.c,4400,1,0,0.0034401416778564453,Random
quick2.c,4400,1,1,0.009055137634277344,Random
merge.c,4400,1,1,0.004106044769287109,Random
quick2.c,4400,1,2,0.0034461021423339844,Random
merge.c,4400,1,2,0.003641843795776367,Random
quick2.c,4400,1,3,0.003220081329345703,Random
merge.c,4400,1,3,0.00344085693359375,Random
quick2.c,4400,1,4,0.003329038619995117,Random
merge.c,4400,1,4,0.003863096237182617,Random
quick2.c,4400,0,0,0.009912967681884766,Sorted
merge.c,4400,0,0,0.0036079883575439453,Sorted
quick2.c,4400,0,1,0.00948786735534668,Sorted
merge.c,4400,0,1,0.003718852996826172,Sorted
quick2.c,4400,0,2,0.009418964385986328,Sorted
merge.c,4400,0,2,0.003061056137084961,Sorted
quick2.c,4400,0,3,0.009184122085571289,Sorted
merge.c,4400,0,3,0.003147125244140625,Sorted
quick2.c,4400,0,4,0.008994102478027344,Sorted
merge.c,4400,0,4,0.003136157989501953,Sorted
quick2.c,4400,0,0,0.012311935424804688,Reverse
merge.c,4400,0,0,0.0032439231872558594,Reverse
quick2.c,4400,0,1,0.012289762496948242,Reverse
merge.c,4400,0,1,0.0035619735717773438,Reverse
quick2.c,4400,0,2,0.01223897933959961,Reverse
merge.c,4400,0,2,0.0031468868255615234,Reverse
quick2.c,4400,0,3,0.01222085952758789,Reverse
merge.c,4400,0,3,0.003612041473388672,Reverse
quick2.c,4400,0,4,0.012492179870605469,Reverse
merge.c,4400,0,4,0.004228830337524414,Reverse
quick2.c,4400,0,0,0.006766080856323242,BestQuick
merge.c,4400,0,0,0.003401041030883789,BestQuick
quick2.c,4400,0,1,0.007340908050537109,BestQuick
merge.c,4400,0,1,0.0032951831817626953,BestQuick
quick2.c,4400,0,2,0.006397247314453125,BestQuick
merge.c,4400,0,2,0.003757953643798828,BestQuick
quick2.c,4400,0,3,0.006468057632446289,BestQuick
merge.c,4400,0,3,0.0032567977905273438,BestQuick
quick2.c,4400,0,4,0.006623983383178711,BestQuick
merge.c,4400,0,4,0.003637075424194336,BestQuick
quick2.c,4600,0,0,0.0036323070526123047,Random
merge.c,4600,0,0,0.0036742687225341797,Random
quick2.c,4600,0,1,0.003268718719482422,Random
merge.c,4600,0,1,0.004242897033691406,Random
quick2.c,4600,0,2,0.0033788681030273438,Random
merge.c,4600,0,2,0.0035207271575927734,Random
quick2.c,4600,0,3,0.0031719207763671875,Random
merge.c,4600,0,3,0.003863096237182617,Random
quick2.c,4600,0,4,0.004496097564697266,Random
merge.c,4600,0,4,0.006321907043457031,Random
quick2.c,4600,1,0,0.007028818130493164,Random
merge.c,4600,1,0,0.006435871124267578,Random
quick2.c,4600,1,1,0.007544040679931641,Random
merge.c,4600,1,1,0.007796049118041992,Random
quick2.c,4600,1,2,0.008019208908081055,Random
merge.c,4600,1,2,0.008730173110961914,Random
quick2.c,4600,1,3,0.005499839782714844,Random
merge.c,4600,1,3,0.003935098648071289,Random
quick2.c,4600,1,4,0.003322124481201172,Random
merge.c,4600,1,4,0.0035181045532226562,Random
quick2.c,4600,0,0,0.009891986846923828,Sorted
merge.c,4600,0,0,0.003525972366333008,Sorted
quick2.c,4600,0,1,0.010149240493774414,Sorted
merge.c,4600,0,1,0.004142284393310547,Sorted
quick2.c,4600,0,2,0.010994195938110352,Sorted
merge.c,4600,0,2,0.004210948944091797,Sorted
quick2.c,4600,0,3,0.010215044021606445,Sorted
merge.c,4600,0,3,0.0035810470581054688,Sorted
quick2.c,4600,0,4,0.010377168655395508,Sorted
merge.c,4600,0,4,0.0032999515533447266,Sorted
quick2.c,4600,0,0,0.013588905334472656,Reverse
merge.c,4600,0,0,0.003302335739135742,Reverse
quick2.c,4600,0,1,0.013405084609985352,Reverse
merge.c,4600,0,1,0.003654003143310547,Reverse
quick2.c,4600,0,2,0.013869762420654297,Reverse
merge.c,4600,0,2,0.0035810470581054688,Reverse
quick2.c,4600,0,3,0.01415395736694336,Reverse
merge.c,4600,0,3,0.004402875900268555,Reverse
quick2.c,4600,0,4,0.01335287094116211,Reverse
merge.c,4600,0,4,0.003175020217895508,Reverse
quick2.c,4600,0,0,0.007411956787109375,BestQuick
merge.c,4600,0,0,0.0035250186920166016,BestQuick
quick2.c,4600,0,1,0.0077877044677734375,BestQuick
merge.c,4600,0,1,0.003919124603271484,BestQuick
quick2.c,4600,0,2,0.006999015808105469,BestQuick
merge.c,4600,0,2,0.003509044647216797,BestQuick
quick2.c,4600,0,3,0.006675243377685547,BestQuick
merge.c,4600,0,3,0.0031821727752685547,BestQuick
quick2.c,4600,0,4,0.007094860076904297,BestQuick
merge.c,4600,0,4,0.004083871841430664,BestQuick
quick2.c,4800,0,0,0.004068136215209961,Random
merge.c,4800,0,0,0.0038251876831054688,Random
quick2.c,4800,0,1,0.003547191619873047,Random
merge.c,4800,0,1,0.004250049591064453,Random
quick2.c,4800,0,2,0.003976106643676758,Random
merge.c,4800,0,2,0.004790067672729492,Random
quick2.c,4800,0,3,0.0039119720458984375,Random
merge.c,4800,0,3,0.006268978118896484,Random
quick2.c,4800,0,4,0.00698399543762207,Random
merge.c,4800,0,4,0.004508256912231445,Random
quick2.c,4800,1,0,0.004965066909790039,Random
merge.c,4800,1,0,0.010437965393066406,Random
quick2.c,4800,1,1,0.008332014083862305,Random
merge.c,4800,1,1,0.007630825042724609,Random
quick2.c,4800,1,2,0.006106853485107422,Random
merge.c,4800,1,2,0.007502079010009766,Random
quick2.c,4800,1,3,0.0046160221099853516,Random
merge.c,4800,1,3,0.004926204681396484,Random
quick2.c,4800,1,4,0.004209041595458984,Random
merge.c,4800,1,4,0.005041837692260742,Random
quick2.c,4800,0,0,0.012024164199829102,Sorted
merge.c,4800,0,0,0.004450082778930664,Sorted
quick2.c,4800,0,1,0.01090383529663086,Sorted
merge.c,4800,0,1,0.004418134689331055,Sorted
quick2.c,4800,0,2,0.011410951614379883,Sorted
merge.c,4800,0,2,0.004365205764770508,Sorted
quick2.c,4800,0,3,0.011425971984863281,Sorted
merge.c,4800,0,3,0.003712892532348633,Sorted
quick2.c,4800,0,4,0.01115274429321289,Sorted
merge.c,4800,0,4,0.0033991336822509766,Sorted
quick2.c,4800,0,0,0.014721155166625977,Reverse
merge.c,4800,0,0,0.00401616096496582,Reverse
quick2.c,4800,0,1,0.015290975570678711,Reverse
merge.c,4800,0,1,0.004450082778930664,Reverse
quick2.c,4800,0,2,0.01463007926940918,Reverse
merge.c,4800,0,2,0.003676891326904297,Reverse
quick2.c,4800,0,3,0.014471769332885742,Reverse
merge.c,4800,0,3,0.0036537647247314453,Reverse
quick2.c,4800,0,4,0.014813899993896484,Reverse
merge.c,4800,0,4,0.004206657409667969,Reverse
quick2.c,4800,0,0,0.007970809936523438,BestQuick
merge.c,4800,0,0,0.0037469863891601562,BestQuick
quick2.c,4800,0,1,0.007815122604370117,BestQuick
merge.c,4800,0,1,0.005836009979248047,BestQuick
quick2.c,4800,0,2,0.009147882461547852,BestQuick
merge.c,4800,0,2,0.005155086517333984,BestQuick
quick2.c,4800,0,3,0.009167194366455078,BestQuick
merge.c,4800,0,3,0.005485057830810547,BestQuick
quick2.c,4800,0,4,0.010202884674072266,BestQuick
merge.c,4800,0,4,0.003837108612060547,BestQuick
quick2.c,5000,0,0,0.004033088684082031,Random
merge.c,5000,0,0,0.0039288997650146484,Random
quick2.c,5000,0,1,0.003461122512817383,Random
merge.c,5000,0,1,0.003948211669921875,Random
quick2.c,5000,0,2,0.004860877990722656,Random
merge.c,5000,0,2,0.004076719284057617,Random
quick2.c,5000,0,3,0.0035080909729003906,Random
merge.c,5000,0,3,0.0038139820098876953,Random
quick2.c,5000,0,4,0.0033080577850341797,Random
merge.c,5000,0,4,0.004211902618408203,Random
quick2.c,5000,1,0,0.003860950469970703,Random
merge.c,5000,1,0,0.0037360191345214844,Random
quick2.c,5000,1,1,0.0035216808319091797,Random
merge.c,5000,1,1,0.0071451663970947266,Random
quick2.c,5000,1,2,0.0037360191345214844,Random
merge.c,5000,1,2,0.0036520957946777344,Random
quick2.c,5000,1,3,0.003744840621948242,Random
merge.c,5000,1,3,0.004457950592041016,Random
quick2.c,5000,1,4,0.0035431385040283203,Random
merge.c,5000,1,4,0.0036001205444335938,Random
quick2.c,5000,0,0,0.011609792709350586,Sorted
merge.c,5000,0,0,0.0032520294189453125,Sorted
quick2.c,5000,0,1,0.01128077507019043,Sorted
merge.c,5000,0,1,0.0035881996154785156,Sorted
quick2.c,5000,0,2,0.01170206069946289,Sorted
merge.c,5000,0,2,0.004247188568115234,Sorted
quick2.c,5000,0,3,0.011818885803222656,Sorted
merge.c,5000,0,3,0.0039958953857421875,Sorted
quick2.c,5000,0,4,0.011363029479980469,Sorted
merge.c,5000,0,4,0.0034537315368652344,Sorted
quick2.c,5000,0,0,0.015491247177124023,Reverse
merge.c,5000,0,0,0.0037839412689208984,Reverse
quick2.c,5000,0,1,0.015573740005493164,Reverse
merge.c,5000,0,1,0.003931760787963867,Reverse
quick2.c,5000,0,2,0.015485048294067383,Reverse
merge.c,5000,0,2,0.004436016082763672,Reverse
quick2.c,5000,0,3,0.01586461067199707,Reverse
merge.c,5000,0,3,0.004132747650146484,Reverse
quick2.c,5000,0,4,0.015275001525878906,Reverse
merge.c,5000,0,4,0.003449678421020508,Reverse
quick2.c,5000,0,0,0.0076711177825927734,BestQuick
merge.c,5000,0,0,0.0032529830932617188,BestQuick
quick2.c,5000,0,1,0.008073806762695312,BestQuick
merge.c,5000,0,1,0.0033121109008789062,BestQuick
quick2.c,5000,0,2,0.007807016372680664,BestQuick
merge.c,5000,0,2,0.0035800933837890625,BestQuick
quick2.c,5000,0,3,0.00768589973449707,BestQuick
merge.c,5000,0,3,0.0033690929412841797,BestQuick
quick2.c,5000,0,4,0.007858991622924805,BestQuick
merge.c,5000,0,4,0.0033180713653564453,BestQuick
quick2.c,5200,0,0,0.0037970542907714844,Random
merge.c,5200,0,0,0.003715991973876953,Random
quick2.c,5200,0,1,0.004152059555053711,Random
merge.c,5200,0,1,0.003818988800048828,Random
quick2.c,5200,0,2,0.003387928009033203,Random
merge.c,5200,0,2,0.004406929016113281,Random
quick2.c,5200,0,3,0.003412961959838867,Random
merge.c,5200,0,3,0.0035631656646728516,Random
quick2.c,5200,0,4,0.0036077499389648438,Random
merge.c,5200,0,4,0.004463911056518555,Random
quick2.c,5200,1,0,0.003902912139892578,Random
merge.c,5200,1,0,0.003576040267944336,Random
quick2.c,5200,1,1,0.003999948501586914,Random
merge.c,5200,1,1,0.004656791687011719,Random
quick2.c,5200,1,2,0.004580020904541016,Random
merge.c,5200,1,2,0.0043697357177734375,Random
quick2.c,5200,1,3,0.00437617301940918,Random
merge.c,5200,1,3,0.004478931427001953,Random
quick2.c,5200,1,4,0.004315853118896484,Random
merge.c,5200,1,4,0.0043070316314697266,Random
quick2.c,5200,0,0,0.012437105178833008,Sorted
merge.c,5200,0,0,0.003740072250366211,Sorted
quick2.c,5200,0,1,0.01279306411743164,Sorted
merge.c,5200,0,1,0.0037419795989990234,Sorted
quick2.c,5200,0,2,0.012142658233642578,Sorted
merge.c,5200,0,2,0.003677845001220703,Sorted
quick2.c,5200,0,3,0.012453794479370117,Sorted
merge.c,5200,0,3,0.00446629524230957,Sorted
quick2.c,5200,0,4,0.012815237045288086,Sorted
merge.c,5200,0,4,0.003760814666748047,Sorted
quick2.c,5200,0,0,0.018182992935180664,Reverse
merge.c,5200,0,0,0.004842996597290039,Reverse
quick2.c,5200,0,1,0.017078161239624023,Reverse
merge.c,5200,0,1,0.004094839096069336,Reverse
quick2.c,5200,0,2,0.01725292205810547,Reverse
merge.c,5200,0,2,0.003756999969482422,Reverse
quick2.c,5200,0,3,0.016603946685791016,Reverse
merge.c,5200,0,3,0.003738880157470703,Reverse
quick2.c,5200,0,4,0.018266916275024414,Reverse
merge.c,5200,0,4,0.005155801773071289,Reverse
quick2.c,5200,0,0,0.00990605354309082,BestQuick
merge.c,5200,0,0,0.006309032440185547,BestQuick
quick2.c,5200,0,1,0.00897216796875,BestQuick
merge.c,5200,0,1,0.005595207214355469,BestQuick
quick2.c,5200,0,2,0.009016990661621094,BestQuick
merge.c,5200,0,2,0.004637956619262695,BestQuick
quick2.c,5200,0,3,0.009129047393798828,BestQuick
merge.c,5200,0,3,0.003679990768432617,BestQuick
quick2.c,5200,0,4,0.0129241943359375,BestQuick
merge.c,5200,0,4,0.005376100540161133,BestQuick
quick2.c,5400,0,0,0.004091978073120117,Random
merge.c,5400,0,0,0.0038220882415771484,Random
quick2.c,5400,0,1,0.003507852554321289,Random
merge.c,5400,0,1,0.00434112548828125,Random
quick2.c,5400,0,2,0.003857135772705078,Random
merge.c,5400,0,2,0.0037202835083007812,Random
quick2.c,5400,0,3,0.0036749839782714844,Random
merge.c,5400,0,3,0.004697084426879883,Random
quick2.c,5400,0,4,0.004872798919677734,Random
merge.c,5400,0,4,0.004392862319946289,Random
quick2.c,5400,1,0,0.003920078277587891,Random
merge.c,5400,1,0,0.005427122116088867,Random
quick2.c,5400,1,1,0.0042798519134521484,Random
merge.c,5400,1,1,0.003910064697265625,Random
quick2.c,5400,1,2,0.003754854202270508,Random
merge.c,5400,1,2,0.006221771240234375,Random
quick2.c,5400,1,3,0.006073951721191406,Random
merge.c,5400,1,3,0.00444793701171875,Random
quick2.c,5400,1,4,0.004327297210693359,Random
merge.c,5400,1,4,0.006644010543823242,Random
quick2.c,5400,0,0,0.015356063842773438,Sorted
merge.c,5400,0,0,0.0038530826568603516,Sorted
quick2.c,5400,0,1,0.014837026596069336,Sorted
merge.c,5400,0,1,0.004250049591064453,Sorted
quick2.c,5400,0,2,0.01416325569152832,Sorted
merge.c,5400,0,2,0.004786968231201172,Sorted
quick2.c,5400,0,3,0.015021800994873047,Sorted
merge.c,5400,0,3,0.006855964660644531,Sorted
quick2.c,5400,0,4,0.020996809005737305,Sorted
merge.c,5400,0,4,0.007513761520385742,Sorted
quick2.c,5400,0,0,0.024183988571166992,Reverse
merge.c,5400,0,0,0.005204916000366211,Reverse
quick2.c,5400,0,1,0.01999688148498535,Reverse
merge.c,5400,0,1,0.0043141841888427734,Reverse
quick2.c,5400,0,2,0.01812005043029785,Reverse
merge.c,5400,0,2,0.0040781497955322266,Reverse
quick2.c,5400,0,3,0.01805424690246582,Reverse
merge.c,5400,0,3,0.004536151885986328,Reverse
quick2.c,5400,0,4,0.018781185150146484,Reverse
merge.c,5400,0,4,0.0038640499114990234,Reverse
quick2.c,5400,0,0,0.008597135543823242,BestQuick
merge.c,5400,0,0,0.0043871402740478516,BestQuick
quick2.c,5400,0,1,0.008781194686889648,BestQuick
merge.c,5400,0,1,0.003668069839477539,BestQuick
quick2.c,5400,0,2,0.009145736694335938,BestQuick
merge.c,5400,0,2,0.0035009384155273438,BestQuick
quick2.c,5400,0,3,0.009150266647338867,BestQuick
merge.c,5400,0,3,0.0038030147552490234,BestQuick
quick2.c,5400,0,4,0.009017229080200195,BestQuick
merge.c,5400,0,4,0.003992795944213867,BestQuick
quick2.c,5600,0,0,0.004106044769287109,Random
merge.c,5600,0,0,0.005800008773803711,Random
quick2.c,5600,0,1,0.0042819976806640625,Random
merge.c,5600,0,1,0.004295825958251953,Random
quick2.c,5600,0,2,0.0037920475006103516,Random
merge.c,5600,0,2,0.004951000213623047,Random
quick2.c,5600,0,3,0.0043718814849853516,Random
merge.c,5600,0,3,0.003982067108154297,Random
quick2.c,5600,0,4,0.0036051273345947266,Random
merge.c,5600,0,4,0.004764080047607422,Random
quick2.c,5600,1,0,0.004255056381225586,Random
merge.c,5600,1,0,0.0040438175201416016,Random
quick2.c,5600,1,1,0.00410008430480957,Random
merge.c,5600,1,1,0.00496673583984375,Random
quick2.c,5600,1,2,0.004819154739379883,Random
merge.c,5600,1,2,0.004137992858886719,Random
quick2.c,5600,1,3,0.004556179046630859,Random
merge.c,5600,1,3,0.005980014801025391,Random
quick2.c,5600,1,4,0.004288911819458008,Random
merge.c,5600,1,4,0.004809856414794922,Random
quick2.c,5600,0,0,0.014806032180786133,Sorted
merge.c,5600,0,0,0.0051882266998291016,Sorted
quick2.c,5600,0,1,0.014272928237915039,Sorted
merge.c,5600,0,1,0.004415035247802734,Sorted
quick2.c,5600,0,2,0.014453887939453125,Sorted
merge.c,5600,0,2,0.004060983657836914,Sorted
quick2.c,5600,0,3,0.013978004455566406,Sorted
merge.c,5600,0,3,0.0039980411529541016,Sorted
quick2.c,5600,0,4,0.013767242431640625,Sorted
merge.c,5600,0,4,0.003834247589111328,Sorted
quick2.c,5600,0,0,0.019220352172851562,Reverse
merge.c,5600,0,0,0.004560947418212891,Reverse
quick2.c,5600,0,1,0.01991415023803711,Reverse
merge.c,5600,0,1,0.003938198089599609,Reverse
quick2.c,5600,0,2,0.01924729347229004,Reverse
merge.c,5600,0,2,0.005073070526123047,Reverse
quick2.c,5600,0,3,0.021783113479614258,Reverse
merge.c,5600,0,3,0.00406336784362793,Reverse
quick2.c,5600,0,4,0.018784046173095703,Reverse
merge.c,5600,0,4,0.004709720611572266,Reverse
quick2.c,5600,0,0,0.009849071502685547,BestQuick
merge.c,5600,0,0,0.0048618316650390625,BestQuick
quick2.c,5600,0,1,0.009907007217407227,BestQuick
merge.c,5600,0,1,0.0038900375366210938,BestQuick
quick2.c,5600,0,2,0.00947880744934082,BestQuick
merge.c,5600,0,2,0.004398822784423828,BestQuick
quick2.c,5600,0,3,0.00919485092163086,BestQuick
merge.c,5600,0,3,0.004333972930908203,BestQuick
quick2.c,5600,0,4,0.00908803939819336,BestQuick
merge.c,5600,0,4,0.004317760467529297,BestQuick
quick2.c,5800,0,0,0.004697084426879883,Random
merge.c,5800,0,0,0.0046977996826171875,Random
quick2.c,5800,0,1,0.00432896614074707,Random
merge.c,5800,0,1,0.00434112548828125,Random
quick2.c,5800,0,2,0.0035250186920166016,Random
merge.c,5800,0,2,0.003738880157470703,Random
quick2.c,5800,0,3,0.004513978958129883,Random
merge.c,5800,0,3,0.004617929458618164,Random
quick2.c,5800,0,4,0.003995180130004883,Random
merge.c,5800,0,4,0.004461050033569336,Random
quick2.c,5800,1,0,0.004427909851074219,Random
merge.c,5800,1,0,0.004541873931884766,Random
quick2.c,5800,1,1,0.00379180908203125,Random
merge.c,5800,1,1,0.004568815231323242,Random
quick2.c,5800,1,2,0.004651069641113281,Random
merge.c,5800,1,2,0.004703998565673828,Random
quick2.c,5800,1,3,0.003875732421875,Random
merge.c,5800,1,3,0.004870176315307617,Random
quick2.c,5800,1,4,0.004216194152832031,Random
merge.c,5800,1,4,0.004052877426147461,Random
quick2.c,5800,0,0,0.015483856201171875,Sorted
merge.c,5800,0,0,0.004026889801025391,Sorted
quick2.c,5800,0,1,0.015408039093017578,Sorted
merge.c,5800,0,1,0.004467964172363281,Sorted
quick2.c,5800,0,2,0.015105009078979492,Sorted
merge.c,5800,0,2,0.004473686218261719,Sorted
quick2.c,5800,0,3,0.01694488525390625,Sorted
merge.c,5800,0,3,0.004582881927490234,Sorted
quick2.c,5800,0,4,0.014960289001464844,Sorted
merge.c,5800,0,4,0.003876924514770508,Sorted
quick2.c,5800,0,0,0.020154953002929688,Reverse
merge.c,5800,0,0,0.004439115524291992,Reverse
quick2.c,5800,0,1,0.02061629295349121,Reverse
merge.c,5800,0,1,0.0039119720458984375,Reverse
quick2.c,5800,0,2,0.02035808563232422,Reverse
merge.c,5800,0,2,0.0038840770721435547,Reverse
quick2.c,5800,0,3,0.01988506317138672,Reverse
merge.c,5800,0,3,0.003690958023071289,Reverse
quick2.c,5800,0,4,0.019958972930908203,Reverse
merge.c,5800,0,4,0.004266977310180664,Reverse
quick2.c,5800,0,0,0.009577035903930664,BestQuick
merge.c,5800,0,0,0.0042150020599365234,BestQuick
quick2.c,5800,0,1,0.009493112564086914,BestQuick
merge.c,5800,0,1,0.0038771629333496094,BestQuick
quick2.c,5800,0,2,0.009934186935424805,BestQuick
merge.c,5800,0,2,0.004138946533203125,BestQuick
quick2.c,5800,0,3,0.009113073348999023,BestQuick
merge.c,5800,0,3,0.004419088363647461,BestQuick
quick2.c,5800,0,4,0.008942842483520508,BestQuick
merge.c,5800,0,4,0.004384040832519531,BestQuick
quick2.c,6000,0,0,0.004110097885131836,Random
merge.c,6000,0,0,0.004199981689453125,Random
quick2.c,6000,0,1,0.004434823989868164,Random
merge.c,6000,0,1,0.004435062408447266,Random
quick2.c,6000,0,2,0.003910064697265625,Random
merge.c,6000,0,2,0.003960132598876953,Random
quick2.c,6000,0,3,0.004564046859741211,Random
merge.c,6000,0,3,0.005066871643066406,Random
quick2.c,6000,0,4,0.003705739974975586,Random
merge.c,6000,0,4,0.004373073577880859,Random
quick2.c,6000,1,0,0.0045549869537353516,Random
merge.c,6000,1,0,0.003936767578125,Random
quick2.c,6000,1,1,0.003587007522583008,Random
merge.c,6000,1,1,0.00559687614440918,Random
quick2.c,6000,1,2,0.004353046417236328,Random
merge.c,6000,1,2,0.004789829254150391,Random
quick2.c,6000,1,3,0.004279136657714844,Random
merge.c,6000,1,3,0.004716157913208008,Random
quick2.c,6000,1,4,0.004312038421630859,Random
merge.c,6000,1,4,0.0045223236083984375,Random
quick2.c,6000,0,0,0.015900135040283203,Sorted
merge.c,6000,0,0,0.0042531490325927734,Sorted
quick2.c,6000,0,1,0.015902996063232422,Sorted
merge.c,6000,0,1,0.0050089359283447266,Sorted
quick2.c,6000,0,2,0.01569199562072754,Sorted
merge.c,6000,0,2,0.0037751197814941406,Sorted
quick2.c,6000,0,3,0.015518903732299805,Sorted
merge.c,6000,0,3,0.003958225250244141,Sorted
quick2.c,6000,0,4,0.01497507095336914,Sorted
merge.c,6000,0,4,0.003765106201171875,Sorted
quick2.c,6000,0,0,0.021075963973999023,Reverse
merge.c,6000,0,0,0.004472970962524414,Reverse
quick2.c,6000,0,1,0.02114129066467285,Reverse
merge.c,6000,0,1,0.0037779808044433594,Reverse
quick2.c,6000,0,2,0.021852970123291016,Reverse
merge.c,6000,0,2,0.004257678985595703,Reverse
quick2.c,6000,0,3,0.02179574966430664,Reverse
merge.c,6000,0,3,0.0038793087005615234,Reverse
quick2.c,6000,0,4,0.022620201110839844,Reverse
merge.c,6000,0,4,0.004561901092529297,Reverse
quick2.c,6000,0,0,0.008945941925048828,BestQuick
merge.c,6000,0,0,0.004435062408447266,BestQuick
quick2.c,6000,0,1,0.00875091552734375,BestQuick
merge.c,6000,0,1,0.004606008529663086,BestQuick
quick2.c,6000,0,2,0.008935928344726562,BestQuick
merge.c,6000,0,2,0.004656076431274414,BestQuick
quick2.c,6000,0,3,0.009221076965332031,BestQuick
merge.c,6000,0,3,0.004069089889526367,BestQuick
quick2.c,6000,0,4,0.009562969207763672,BestQuick
merge.c,6000,0,4,0.0038938522338867188,BestQuick
