Program,Testcase,Iteration,Round,Time,Type
insertion.c,13500,0,4,0.006999492645263672,Reverse
selection.c,13500,0,4,0.005507707595825195,Reverse
bubble.c,14000,0,0,0.006003856658935547,Random
insertion.c,14000,0,0,0.005186319351196289,Random
selection.c,14000,0,0,0.004999399185180664,Random
bubble.c,14000,0,1,0.004999637603759766,Random
insertion.c,14000,0,1,0.005258321762084961,Random
selection.c,14000,0,1,0.0060002803802490234,Random
bubble.c,14000,0,2,0.006000518798828125,Random
insertion.c,14000,0,2,0.00543522834777832,Random
selection.c,14000,0,2,0.005000591278076172,Random
bubble.c,14000,0,3,0.0060002803802490234,Random
insertion.c,14000,0,3,0.00450897216796875,Random
selection.c,14000,0,3,0.005564451217651367,Random
bubble.c,14000,0,4,0.005503177642822266,Random
insertion.c,14000,0,4,0.0050046443939208984,Random
selection.c,14000,0,4,0.005000114440917969,Random
bubble.c,14000,1,0,0.004000663757324219,Random
insertion.c,14000,1,0,0.006508588790893555,Random
selection.c,14000,1,0,0.004999637603759766,Random
bubble.c,14000,1,1,0.00600123405456543,Random
insertion.c,14000,1,1,0.005155801773071289,Random
selection.c,14000,1,1,0.005000591278076172,Random
bubble.c,14000,1,2,0.005509853363037109,Random
insertion.c,14000,1,2,0.004999399185180664,Random
selection.c,14000,1,2,0.005088090896606445,Random
bubble.c,14000,1,3,0.00500035285949707,Random
insertion.c,14000,1,3,0.00606536865234375,Random
selection.c,14000,1,3,0.004180431365966797,Random
bubble.c,14000,1,4,0.005507230758666992,Random
insertion.c,14000,1,4,0.00500035285949707,Random
selection.c,14000,1,4,0.005106210708618164,Random
bubble.c,14000,0,0,0.005000114440917969,Sorted
insertion.c,14000,0,0,0.005507946014404297,Sorted
selection.c,14000,0,0,0.005000114440917969,Sorted
bubble.c,14000,0,1,0.0055086612701416016,Sorted
insertion.c,14000,0,1,0.006000518798828125,Sorted
selection.c,14000,0,1,0.00450897216796875,Sorted
bubble.c,14000,0,2,0.005501747131347656,Sorted
insertion.c,14000,0,2,0.005003690719604492,Sorted
selection.c,14000,0,2,0.005505084991455078,Sorted
bubble.c,14000,0,3,0.005003690719604492,Sorted
insertion.c,14000,0,3,0.005505800247192383,Sorted
selection.c,14000,0,3,0.00500178337097168,Sorted
bubble.c,14000,0,4,0.0053980350494384766,Sorted
insertion.c,14000,0,4,0.004999637603759766,Sorted
selection.c,14000,0,4,0.004607677459716797,Sorted
bubble.c,14000,0,0,0.004999876022338867,Reverse
insertion.c,14000,0,0,0.005507469177246094,Reverse
selection.c,14000,0,0,0.005000114440917969,Reverse
bubble.c,14000,0,1,0.006506443023681641,Reverse
insertion.c,14000,0,1,0.00500035285949707,Reverse
selection.c,14000,0,1,0.005507230758666992,Reverse
bubble.c,14000,0,2,0.004502773284912109,Reverse
insertion.c,14000,0,2,0.005003452301025391,Reverse
selection.c,14000,0,2,0.006518363952636719,Reverse
bubble.c,14000,0,3,0.005997657775878906,Reverse
insertion.c,14000,0,3,0.005506038665771484,Reverse
selection.c,14000,0,3,0.0060007572174072266,Reverse
bubble.c,14000,0,4,0.005507946014404297,Reverse
insertion.c,14000,0,4,0.005502939224243164,Reverse
selection.c,14000,0,4,0.006003379821777344,Reverse
bubble.c,14500,0,0,0.004999876022338867,Random
insertion.c,14500,0,0,0.0065305233001708984,Random
selection.c,14500,0,0,0.006000995635986328,Random
bubble.c,14500,0,1,0.004999637603759766,Random
insertion.c,14500,0,1,0.006510257720947266,Random
selection.c,14500,0,1,0.004999399185180664,Random
bubble.c,14500,0,2,0.004502296447753906,Random
insertion.c,14500,0,2,0.006004810333251953,Random
selection.c,14500,0,2,0.005143642425537109,Random
bubble.c,14500,0,3,0.0050699710845947266,Random
insertion.c,14500,0,3,0.0050008296966552734,Random
selection.c,14500,0,3,0.005507707595825195,Random
bubble.c,14500,0,4,0.004506111145019531,Random
insertion.c,14500,0,4,0.004999399185180664,Random
selection.c,14500,0,4,0.005509138107299805,Random
bubble.c,14500,1,0,0.005511760711669922,Random
insertion.c,14500,1,0,0.005000114440917969,Random
selection.c,14500,1,0,0.004506349563598633,Random
bubble.c,14500,1,1,0.005512237548828125,Random
insertion.c,14500,1,1,0.004999876022338867,Random
selection.c,14500,1,1,0.005506992340087891,Random
bubble.c,14500,1,2,0.005507707595825195,Random
insertion.c,14500,1,2,0.0039997100830078125,Random
selection.c,14500,1,2,0.005506277084350586,Random
bubble.c,14500,1,3,0.005507230758666992,Random
insertion.c,14500,1,3,0.005503177642822266,Random
selection.c,14500,1,3,0.005007266998291016,Random
bubble.c,14500,1,4,0.0065097808837890625,Random
insertion.c,14500,1,4,0.00650477409362793,Random
selection.c,14500,1,4,0.005504131317138672,Random
bubble.c,14500,0,0,0.0049479007720947266,Sorted
insertion.c,14500,0,0,0.005000114440917969,Sorted
selection.c,14500,0,0,0.0065081119537353516,Sorted
bubble.c,14500,0,1,0.005506038665771484,Sorted
insertion.c,14500,0,1,0.005000114440917969,Sorted
selection.c,14500,0,1,0.00551295280456543,Sorted
bubble.c,14500,0,2,0.004998922348022461,Sorted
insertion.c,14500,0,2,0.0055086612701416016,Sorted
selection.c,14500,0,2,0.004917621612548828,Sorted
bubble.c,14500,0,3,0.00450897216796875,Sorted
insertion.c,14500,0,3,0.006000041961669922,Sorted
selection.c,14500,0,3,0.004509449005126953,Sorted
bubble.c,14500,0,4,0.005999088287353516,Sorted
insertion.c,14500,0,4,0.004390239715576172,Sorted
selection.c,14500,0,4,0.00500035285949707,Sorted
bubble.c,14500,0,0,0.005005359649658203,Reverse
insertion.c,14500,0,0,0.00550389289855957,Reverse
selection.c,14500,0,0,0.005005359649658203,Reverse
bubble.c,14500,0,1,0.005013942718505859,Reverse
insertion.c,14500,0,1,0.005005359649658203,Reverse
selection.c,14500,0,1,0.0055081844329833984,Reverse
bubble.c,14500,0,2,0.0050046443939208984,Reverse
insertion.c,14500,0,2,0.005192756652832031,Reverse
selection.c,14500,0,2,0.005004405975341797,Reverse
bubble.c,14500,0,3,0.004510164260864258,Reverse
insertion.c,14500,0,3,0.005999326705932617,Reverse
selection.c,14500,0,3,0.006131887435913086,Reverse
bubble.c,14500,0,4,0.005999088287353516,Reverse
insertion.c,14500,0,4,0.006219625473022461,Reverse
selection.c,14500,0,4,0.0061380863189697266,Reverse
bubble.c,15000,0,0,0.005510091781616211,Random
insertion.c,15000,0,0,0.004999637603759766,Random
selection.c,15000,0,0,0.0040531158447265625,Random
bubble.c,15000,0,1,0.005284547805786133,Random
insertion.c,15000,0,1,0.005999326705932617,Random
selection.c,15000,0,1,0.005326032638549805,Random
bubble.c,15000,0,2,0.005509376525878906,Random
insertion.c,15000,0,2,0.005001068115234375,Random
selection.c,15000,0,2,0.00650787353515625,Random
bubble.c,15000,0,3,0.005511760711669922,Random
insertion.c,15000,0,3,0.004998445510864258,Random
selection.c,15000,0,3,0.00508570671081543,Random
bubble.c,15000,0,4,0.006292104721069336,Random
insertion.c,15000,0,4,0.004507541656494141,Random
selection.c,15000,0,4,0.0050046443939208984,Random
bubble.c,15000,1,0,0.005204200744628906,Random
insertion.c,15000,1,0,0.005000114440917969,Random
selection.c,15000,1,0,0.005185127258300781,Random
bubble.c,15000,1,1,0.007012367248535156,Random
insertion.c,15000,1,1,0.00603938102722168,Random
selection.c,15000,1,1,0.005000591278076172,Random
bubble.c,15000,1,2,0.0050008296966552734,Random
insertion.c,15000,1,2,0.004509449005126953,Random
selection.c,15000,1,2,0.004999637603759766,Random
bubble.c,15000,1,3,0.005001068115234375,Random
insertion.c,15000,1,3,0.0055084228515625,Random
selection.c,15000,1,3,0.004999399185180664,Random
bubble.c,15000,1,4,0.005001544952392578,Random
insertion.c,15000,1,4,0.005509376525878906,Random
selection.c,15000,1,4,0.0049991607666015625,Random
bubble.c,15000,0,0,0.006006956100463867,Sorted
insertion.c,15000,0,0,0.005508899688720703,Sorted
selection.c,15000,0,0,0.005004405975341797,Sorted
bubble.c,15000,0,1,0.006517648696899414,Sorted
insertion.c,15000,0,1,0.0055043697357177734,Sorted
selection.c,15000,0,1,0.006010770797729492,Sorted
bubble.c,15000,0,2,0.004999399185180664,Sorted
insertion.c,15000,0,2,0.005080223083496094,Sorted
selection.c,15000,0,2,0.0055043697357177734,Sorted
bubble.c,15000,0,3,0.0050048828125,Sorted
insertion.c,15000,0,3,0.005509376525878906,Sorted
selection.c,15000,0,3,0.006005525588989258,Sorted
bubble.c,15000,0,4,0.005507230758666992,Sorted
insertion.c,15000,0,4,0.0049991607666015625,Sorted
selection.c,15000,0,4,0.0065190792083740234,Sorted
bubble.c,15000,0,0,0.0062406063079833984,Reverse
insertion.c,15000,0,0,0.005000591278076172,Reverse
selection.c,15000,0,0,0.005509138107299805,Reverse
bubble.c,15000,0,1,0.006000995635986328,Reverse
insertion.c,15000,0,1,0.0073261260986328125,Reverse
selection.c,15000,0,1,0.006237030029296875,Reverse
bubble.c,15000,0,2,0.0060002803802490234,Reverse
insertion.c,15000,0,2,0.0075588226318359375,Reverse
selection.c,15000,0,2,0.0060274600982666016,Reverse
bubble.c,15000,0,3,0.006005287170410156,Reverse
insertion.c,15000,0,3,0.005514383316040039,Reverse
selection.c,15000,0,3,0.00852060317993164,Reverse
bubble.c,15000,0,4,0.008511066436767578,Reverse
insertion.c,15000,0,4,0.007014751434326172,Reverse
selection.c,15000,0,4,0.0065267086029052734,Reverse
bubble.c,15500,0,0,0.0055081844329833984,Random
insertion.c,15500,0,0,0.006509304046630859,Random
selection.c,15500,0,0,0.005003929138183594,Random
bubble.c,15500,0,1,0.0060045719146728516,Random
insertion.c,15500,0,1,0.005517005920410156,Random
selection.c,15500,0,1,0.003998994827270508,Random
bubble.c,15500,0,2,0.006000995635986328,Random
insertion.c,15500,0,2,0.005171060562133789,Random
selection.c,15500,0,2,0.005507946014404297,Random
bubble.c,15500,0,3,0.00605320930480957,Random
insertion.c,15500,0,3,0.0049974918365478516,Random
selection.c,15500,0,3,0.0055084228515625,Random
bubble.c,15500,0,4,0.005512714385986328,Random
insertion.c,15500,0,4,0.004999637603759766,Random
selection.c,15500,0,4,0.005057096481323242,Random
bubble.c,15500,1,0,0.005511283874511719,Random
insertion.c,15500,1,0,0.00500035285949707,Random
selection.c,15500,1,0,0.004510641098022461,Random
bubble.c,15500,1,1,0.005301237106323242,Random
insertion.c,15500,1,1,0.003998756408691406,Random
selection.c,15500,1,1,0.008022069931030273,Random
bubble.c,15500,1,2,0.0049991607666015625,Random
insertion.c,15500,1,2,0.006514549255371094,Random
selection.c,15500,1,2,0.003999233245849609,Random
bubble.c,15500,1,3,0.006004810333251953,Random
insertion.c,15500,1,3,0.004062175750732422,Random
selection.c,15500,1,3,0.004998922348022461,Random
bubble.c,15500,1,4,0.006000995635986328,Random
insertion.c,15500,1,4,0.004508495330810547,Random
selection.c,15500,1,4,0.00599980354309082,Random
bubble.c,15500,0,0,0.005499362945556641,Sorted
insertion.c,15500,0,0,0.00550389289855957,Sorted
selection.c,15500,0,0,0.0050051212310791016,Sorted
bubble.c,15500,0,1,0.006206512451171875,Sorted
insertion.c,15500,0,1,0.0050048828125,Sorted
selection.c,15500,0,1,0.0070302486419677734,Sorted
bubble.c,15500,0,2,0.004999637603759766,Sorted
insertion.c,15500,0,2,0.005514621734619141,Sorted
selection.c,15500,0,2,0.0050008296966552734,Sorted
bubble.c,15500,0,3,0.005510568618774414,Sorted
insertion.c,15500,0,3,0.004999876022338867,Sorted
selection.c,15500,0,3,0.004508495330810547,Sorted
bubble.c,15500,0,4,0.004999399185180664,Sorted
insertion.c,15500,0,4,0.005513906478881836,Sorted
selection.c,15500,0,4,0.005999565124511719,Sorted
bubble.c,15500,0,0,0.005998849868774414,Reverse
insertion.c,15500,0,0,0.004507303237915039,Reverse
selection.c,15500,0,0,0.006003618240356445,Reverse
bubble.c,15500,0,1,0.005513191223144531,Reverse
insertion.c,15500,0,1,0.004000663757324219,Reverse
selection.c,15500,0,1,0.005514621734619141,Reverse
bubble.c,15500,0,2,0.005000114440917969,Reverse
insertion.c,15500,0,2,0.005072832107543945,Reverse
selection.c,15500,0,2,0.0039997100830078125,Reverse
bubble.c,15500,0,3,0.006022453308105469,Reverse
insertion.c,15500,0,3,0.0050013065338134766,Reverse
selection.c,15500,0,3,0.0065119266510009766,Reverse
bubble.c,15500,0,4,0.006109952926635742,Reverse
insertion.c,15500,0,4,0.004998445510864258,Reverse
selection.c,15500,0,4,0.0050694942474365234,Reverse
bubble.c,16000,0,0,0.006260871887207031,Random
insertion.c,16000,0,0,0.004999876022338867,Random
selection.c,16000,0,0,0.005509614944458008,Random
bubble.c,16000,0,1,0.0044367313385009766,Random
insertion.c,16000,0,1,0.004999876022338867,Random
selection.c,16000,0,1,0.005124568939208984,Random
bubble.c,16000,0,2,0.005509138107299805,Random
insertion.c,16000,0,2,0.004999876022338867,Random
selection.c,16000,0,2,0.005076885223388672,Random
bubble.c,16000,0,3,0.00600433349609375,Random
insertion.c,16000,0,3,0.005161762237548828,Random
selection.c,16000,0,3,0.006005525588989258,Random
bubble.c,16000,0,4,0.0059947967529296875,Random
insertion.c,16000,0,4,0.005509138107299805,Random
selection.c,16000,0,4,0.004999876022338867,Random
bubble.c,16000,1,0,0.0050013065338134766,Random
insertion.c,16000,1,0,0.005511760711669922,Random
selection.c,16000,1,0,0.005998849868774414,Random
bubble.c,16000,1,1,0.0055048465728759766,Random
insertion.c,16000,1,1,0.0050048828125,Random
selection.c,16000,1,1,0.005503416061401367,Random
bubble.c,16000,1,2,0.005509614944458008,Random
insertion.c,16000,1,2,0.00500035285949707,Random
selection.c,16000,1,2,0.006068706512451172,Random
bubble.c,16000,1,3,0.005026817321777344,Random
insertion.c,16000,1,3,0.006001710891723633,Random
selection.c,16000,1,3,0.007132053375244141,Random
bubble.c,16000,1,4,0.00952005386352539,Random
insertion.c,16000,1,4,0.008511781692504883,Random
selection.c,16000,1,4,0.007999420166015625,Random
bubble.c,16000,0,0,0.0072383880615234375,Sorted
insertion.c,16000,0,0,0.006521940231323242,Sorted
selection.c,16000,0,0,0.005000114440917969,Sorted
bubble.c,16000,0,1,0.0064623355865478516,Sorted
insertion.c,16000,0,1,0.0055084228515625,Sorted
selection.c,16000,0,1,0.005000114440917969,Sorted
bubble.c,16000,0,2,0.0050220489501953125,Sorted
insertion.c,16000,0,2,0.0059964656829833984,Sorted
selection.c,16000,0,2,0.0051097869873046875,Sorted
bubble.c,16000,0,3,0.004999876022338867,Sorted
insertion.c,16000,0,3,0.005109071731567383,Sorted
selection.c,16000,0,3,0.004999637603759766,Sorted
bubble.c,16000,0,4,0.006188869476318359,Sorted
insertion.c,16000,0,4,0.005003213882446289,Sorted
selection.c,16000,0,4,0.006509304046630859,Sorted
bubble.c,16000,0,0,0.005518674850463867,Reverse
insertion.c,16000,0,0,0.0059986114501953125,Reverse
selection.c,16000,0,0,0.004510641098022461,Reverse
bubble.c,16000,0,1,0.0050008296966552734,Reverse
insertion.c,16000,0,1,0.006037712097167969,Reverse
selection.c,16000,0,1,0.005000591278076172,Reverse
bubble.c,16000,0,2,0.00607752799987793,Reverse
insertion.c,16000,0,2,0.005999565124511719,Reverse
selection.c,16000,0,2,0.0070667266845703125,Reverse
bubble.c,16000,0,3,0.006844520568847656,Reverse
insertion.c,16000,0,3,0.005998849868774414,Reverse
selection.c,16000,0,3,0.005343914031982422,Reverse
bubble.c,16000,0,4,0.005511283874511719,Reverse
insertion.c,16000,0,4,0.00599980354309082,Reverse
selection.c,16000,0,4,0.004508256912231445,Reverse
bubble.c,16500,0,0,0.005511283874511719,Random
insertion.c,16500,0,0,0.005000114440917969,Random
selection.c,16500,0,0,0.006521701812744141,Random
bubble.c,16500,0,1,0.005005359649658203,Random
insertion.c,16500,0,1,0.0060825347900390625,Random
selection.c,16500,0,1,0.006000041961669922,Random
bubble.c,16500,0,2,0.007512331008911133,Random
insertion.c,16500,0,2,0.0050013065338134766,Random
selection.c,16500,0,2,0.008100748062133789,Random
bubble.c,16500,0,3,0.006003379821777344,Random
insertion.c,16500,0,3,0.0065114498138427734,Random
selection.c,16500,0,3,0.0049991607666015625,Random
bubble.c,16500,0,4,0.008510828018188477,Random
insertion.c,16500,0,4,0.007078647613525391,Random
selection.c,16500,0,4,0.008000612258911133,Random
bubble.c,16500,1,0,0.009521245956420898,Random
insertion.c,16500,1,0,0.00750279426574707,Random
selection.c,16500,1,0,0.0065152645111083984,Random
bubble.c,16500,1,1,0.00622105598449707,Random
insertion.c,16500,1,1,0.0049991607666015625,Random
selection.c,16500,1,1,0.006516218185424805,Random
bubble.c,16500,1,2,0.005009174346923828,Random
insertion.c,16500,1,2,0.006041526794433594,Random
selection.c,16500,1,2,0.004999876022338867,Random
bubble.c,16500,1,3,0.004999876022338867,Random
insertion.c,16500,1,3,0.005513191223144531,Random
selection.c,16500,1,3,0.006000041961669922,Random
bubble.c,16500,1,4,0.008514881134033203,Random
insertion.c,16500,1,4,0.005999565124511719,Random
selection.c,16500,1,4,0.005514383316040039,Random
bubble.c,16500,0,0,0.0065097808837890625,Sorted
insertion.c,16500,0,0,0.004503965377807617,Sorted
selection.c,16500,0,0,0.006530284881591797,Sorted
bubble.c,16500,0,1,0.005001068115234375,Sorted
insertion.c,16500,0,1,0.007035255432128906,Sorted
selection.c,16500,0,1,0.006513833999633789,Sorted
bubble.c,16500,0,2,0.004999399185180664,Sorted
insertion.c,16500,0,2,0.006510257720947266,Sorted
selection.c,16500,0,2,0.006140708923339844,Sorted
bubble.c,16500,0,3,0.006001949310302734,Sorted
insertion.c,16500,0,3,0.008513689041137695,Sorted
selection.c,16500,0,3,0.007198810577392578,Sorted
bubble.c,16500,0,4,0.006003379821777344,Sorted
insertion.c,16500,0,4,0.00551605224609375,Sorted
selection.c,16500,0,4,0.0055043697357177734,Sorted
bubble.c,16500,0,0,0.0070056915283203125,Reverse
insertion.c,16500,0,0,0.01203775405883789,Reverse
selection.c,16500,0,0,0.009013652801513672,Reverse
bubble.c,16500,0,1,0.007051706314086914,Reverse
insertion.c,16500,0,1,0.006094932556152344,Reverse
selection.c,16500,0,1,0.005000114440917969,Reverse
bubble.c,16500,0,2,0.00551605224609375,Reverse
insertion.c,16500,0,2,0.0059967041015625,Reverse
selection.c,16500,0,2,0.0050699710845947266,Reverse
bubble.c,16500,0,3,0.006003141403198242,Reverse
insertion.c,16500,0,3,0.005513906478881836,Reverse
selection.c,16500,0,3,0.0055141448974609375,Reverse
bubble.c,16500,0,4,0.0060002803802490234,Reverse
insertion.c,16500,0,4,0.005028486251831055,Reverse
selection.c,16500,0,4,0.006000518798828125,Reverse
bubble.c,17000,0,0,0.005002021789550781,Random
insertion.c,17000,0,0,0.006510019302368164,Random
selection.c,17000,0,0,0.006056308746337891,Random
bubble.c,17000,0,1,0.0060329437255859375,Random
insertion.c,17000,0,1,0.0050013065338134766,Random
selection.c,17000,0,1,0.00622868537902832,Random
bubble.c,17000,0,2,0.005509614944458008,Random
insertion.c,17000,0,2,0.005998134613037109,Random
selection.c,17000,0,2,0.0055103302001953125,Random
bubble.c,17000,0,3,0.006006002426147461,Random
insertion.c,17000,0,3,0.005234479904174805,Random
selection.c,17000,0,3,0.0050029754638671875,Random
bubble.c,17000,0,4,0.00500035285949707,Random
insertion.c,17000,0,4,0.00551605224609375,Random
selection.c,17000,0,4,0.005999088287353516,Random
bubble.c,17000,1,0,0.005213499069213867,Random
insertion.c,17000,1,0,0.006005525588989258,Random
selection.c,17000,1,0,0.00604701042175293,Random
bubble.c,17000,1,1,0.006025791168212891,Random
insertion.c,17000,1,1,0.00500035285949707,Random
selection.c,17000,1,1,0.004209995269775391,Random
bubble.c,17000,1,2,0.0065097808837890625,Random
insertion.c,17000,1,2,0.00550389289855957,Random
selection.c,17000,1,2,0.00500941276550293,Random
bubble.c,17000,1,3,0.007009744644165039,Random
insertion.c,17000,1,3,0.004516124725341797,Random
selection.c,17000,1,3,0.0059986114501953125,Random
bubble.c,17000,1,4,0.0065119266510009766,Random
insertion.c,17000,1,4,0.0049974918365478516,Random
selection.c,17000,1,4,0.007040977478027344,Random
bubble.c,17000,0,0,0.006420612335205078,Sorted
insertion.c,17000,0,0,0.0060002803802490234,Sorted
selection.c,17000,0,0,0.0055158138275146484,Sorted
bubble.c,17000,0,1,0.0060002803802490234,Sorted
insertion.c,17000,0,1,0.006345272064208984,Sorted
selection.c,17000,0,1,0.0055103302001953125,Sorted
bubble.c,17000,0,2,0.006000041961669922,Sorted
insertion.c,17000,0,2,0.006205320358276367,Sorted
selection.c,17000,0,2,0.006001710891723633,Sorted
bubble.c,17000,0,3,0.005513191223144531,Sorted
insertion.c,17000,0,3,0.006511688232421875,Sorted
selection.c,17000,0,3,0.005999326705932617,Sorted
bubble.c,17000,0,4,0.006511211395263672,Sorted
insertion.c,17000,0,4,0.005000114440917969,Sorted
selection.c,17000,0,4,0.006072282791137695,Sorted
bubble.c,17000,0,0,0.00617527961730957,Reverse
insertion.c,17000,0,0,0.006000041961669922,Reverse
selection.c,17000,0,0,0.005060911178588867,Reverse
bubble.c,17000,0,1,0.00650787353515625,Reverse
insertion.c,17000,0,1,0.0060045719146728516,Reverse
selection.c,17000,0,1,0.005515098571777344,Reverse
bubble.c,17000,0,2,0.006000041961669922,Reverse
insertion.c,17000,0,2,0.006073951721191406,Reverse
selection.c,17000,0,2,0.0062351226806640625,Reverse
bubble.c,17000,0,3,0.006006002426147461,Reverse
insertion.c,17000,0,3,0.005509376525878906,Reverse
selection.c,17000,0,3,0.006000995635986328,Reverse
bubble.c,17000,0,4,0.007235527038574219,Reverse
insertion.c,17000,0,4,0.00450444221496582,Reverse
selection.c,17000,0,4,0.006004810333251953,Reverse
bubble.c,17500,0,0,0.0050013065338134766,Random
insertion.c,17500,0,0,0.0060384273529052734,Random
selection.c,17500,0,0,0.004996299743652344,Random
bubble.c,17500,0,1,0.0050008296966552734,Random
insertion.c,17500,0,1,0.006518125534057617,Random
selection.c,17500,0,1,0.005502462387084961,Random
bubble.c,17500,0,2,0.00504302978515625,Random
insertion.c,17500,0,2,0.005004405975341797,Random
selection.c,17500,0,2,0.005510807037353516,Random
bubble.c,17500,0,3,0.0055119991302490234,Random
insertion.c,17500,0,3,0.005000591278076172,Random
selection.c,17500,0,3,0.005147457122802734,Random
bubble.c,17500,0,4,0.005399465560913086,Random
insertion.c,17500,0,4,0.006511211395263672,Random
selection.c,17500,0,4,0.005006074905395508,Random
bubble.c,17500,1,0,0.0060007572174072266,Random
insertion.c,17500,1,0,0.006071567535400391,Random
selection.c,17500,1,0,0.0049991607666015625,Random
bubble.c,17500,1,1,0.0050013065338134766,Random
insertion.c,17500,1,1,0.005036115646362305,Random
selection.c,17500,1,1,0.005509376525878906,Random
bubble.c,17500,1,2,0.005033016204833984,Random
insertion.c,17500,1,2,0.00500035285949707,Random
selection.c,17500,1,2,0.005163908004760742,Random
bubble.c,17500,1,3,0.005509614944458008,Random
insertion.c,17500,1,3,0.007504463195800781,Random
selection.c,17500,1,3,0.0050046443939208984,Random
bubble.c,17500,1,4,0.005004167556762695,Random
insertion.c,17500,1,4,0.007033109664916992,Random
selection.c,17500,1,4,0.006501436233520508,Random
bubble.c,17500,0,0,0.006000995635986328,Sorted
insertion.c,17500,0,0,0.005043745040893555,Sorted
selection.c,17500,0,0,0.00599980354309082,Sorted
bubble.c,17500,0,1,0.006029367446899414,Sorted
insertion.c,17500,0,1,0.00500035285949707,Sorted
selection.c,17500,0,1,0.005063772201538086,Sorted
bubble.c,17500,0,2,0.0055065155029296875,Sorted
insertion.c,17500,0,2,0.0060100555419921875,Sorted
selection.c,17500,0,2,0.00551605224609375,Sorted
bubble.c,17500,0,3,0.00500035285949707,Sorted
insertion.c,17500,0,3,0.005253791809082031,Sorted
selection.c,17500,0,3,0.00500035285949707,Sorted
bubble.c,17500,0,4,0.00551295280456543,Sorted
insertion.c,17500,0,4,0.0050008296966552734,Sorted
selection.c,17500,0,4,0.00519871711730957,Sorted
bubble.c,17500,0,0,0.006016731262207031,Reverse
insertion.c,17500,0,0,0.0050048828125,Reverse
selection.c,17500,0,0,0.005087375640869141,Reverse
bubble.c,17500,0,1,0.0050046443939208984,Reverse
insertion.c,17500,0,1,0.0055141448974609375,Reverse
selection.c,17500,0,1,0.005999565124511719,Reverse
bubble.c,17500,0,2,0.005043745040893555,Reverse
insertion.c,17500,0,2,0.004999876022338867,Reverse
selection.c,17500,0,2,0.005186319351196289,Reverse
bubble.c,17500,0,3,0.006002187728881836,Reverse
insertion.c,17500,0,3,0.00548100471496582,Reverse
selection.c,17500,0,3,0.006512165069580078,Reverse
bubble.c,17500,0,4,0.005007266998291016,Reverse
insertion.c,17500,0,4,0.005293369293212891,Reverse
selection.c,17500,0,4,0.005999088287353516,Reverse
bubble.c,18000,0,0,0.005998373031616211,Random
insertion.c,18000,0,0,0.0055086612701416016,Random
selection.c,18000,0,0,0.00400090217590332,Random
bubble.c,18000,0,1,0.006000995635986328,Random
insertion.c,18000,0,1,0.004511117935180664,Random
selection.c,18000,0,1,0.00550389289855957,Random
bubble.c,18000,0,2,0.005001544952392578,Random
insertion.c,18000,0,2,0.006067991256713867,Random
selection.c,18000,0,2,0.006106138229370117,Random
bubble.c,18000,0,3,0.00737309455871582,Random
insertion.c,18000,0,3,0.004509687423706055,Random
selection.c,18000,0,3,0.006000041961669922,Random
bubble.c,18000,0,4,0.00500178337097168,Random
insertion.c,18000,0,4,0.005509138107299805,Random
selection.c,18000,0,4,0.005000114440917969,Random
bubble.c,18000,1,0,0.0055084228515625,Random
insertion.c,18000,1,0,0.0050051212310791016,Random
selection.c,18000,1,0,0.004999876022338867,Random
bubble.c,18000,1,1,0.005509853363037109,Random
insertion.c,18000,1,1,0.005000114440917969,Random
selection.c,18000,1,1,0.006233692169189453,Random
bubble.c,18000,1,2,0.0052759647369384766,Random
insertion.c,18000,1,2,0.004999876022338867,Random
selection.c,18000,1,2,0.005509614944458008,Random
bubble.c,18000,1,3,0.0050048828125,Random
insertion.c,18000,1,3,0.0055086612701416016,Random
selection.c,18000,1,3,0.00500035285949707,Random
bubble.c,18000,1,4,0.007002353668212891,Random
insertion.c,18000,1,4,0.006247282028198242,Random
selection.c,18000,1,4,0.006034135818481445,Random
bubble.c,18000,0,0,0.0060007572174072266,Sorted
insertion.c,18000,0,0,0.00606536865234375,Sorted
selection.c,18000,0,0,0.005000114440917969,Sorted
bubble.c,18000,0,1,0.006127357482910156,Sorted
insertion.c,18000,0,1,0.0045070648193359375,Sorted
selection.c,18000,0,1,0.006004810333251953,Sorted
bubble.c,18000,0,2,0.005124568939208984,Sorted
insertion.c,18000,0,2,0.0050051212310791016,Sorted
selection.c,18000,0,2,0.0051653385162353516,Sorted
bubble.c,18000,0,3,0.004999876022338867,Sorted
insertion.c,18000,0,3,0.0050122737884521484,Sorted
selection.c,18000,0,3,0.005005359649658203,Sorted
bubble.c,18000,0,4,0.005094289779663086,Sorted
insertion.c,18000,0,4,0.005005359649658203,Sorted
selection.c,18000,0,4,0.005508899688720703,Sorted
bubble.c,18000,0,0,0.0065038204193115234,Reverse
insertion.c,18000,0,0,0.005004405975341797,Reverse
selection.c,18000,0,0,0.0055141448974609375,Reverse
bubble.c,18000,0,1,0.004999637603759766,Reverse
insertion.c,18000,0,1,0.004503488540649414,Reverse
selection.c,18000,0,1,0.005005359649658203,Reverse
bubble.c,18000,0,2,0.0055084228515625,Reverse
insertion.c,18000,0,2,0.0050051212310791016,Reverse
selection.c,18000,0,2,0.005286455154418945,Reverse
bubble.c,18000,0,3,0.006005525588989258,Reverse
insertion.c,18000,0,3,0.005514621734619141,Reverse
selection.c,18000,0,3,0.005000114440917969,Reverse
bubble.c,18000,0,4,0.005516767501831055,Reverse
